evt,LepGood1_charge,LepGood2_charge,LepGood1_convVeto,LepGood2_convVeto,LepGood1_lostHits,LepGood2_lostHits,LepGood1_mvaTTH,LepGood2_mvaTTH,LepGood1_pdgId,LepGood2_pdgId,LepGood1_pt,LepGood2_pt,LepGood1_tightCharge,LepGood2_tightCharge,met_pt,mhtJet25,minMllAFAS,nBJetLoose25,nBJetMedium25,nJet25,nLepGood10
195086,1,1,1,1,0,0,0.968994259834,0.901042819023,-13,-13,69.8803710938,41.7485961914,2,2,198.199005127,229.529663086,115.818771362,3,2,5,2
199079,1,1,1,1,0,0,0.372942149639,0.988946855068,-13,-13,52.5064735413,38.3382339478,2,2,130.125411987,103.422813416,85.9875335693,4,1,6,2
8012,-1,-1,1,1,0,0,-0.432440131903,0.90740352869,13,13,62.1130561829,28.0163154602,2,2,48.9843063354,129.894485474,16.2898349762,1,1,4,4
28046,-1,-1,1,1,0,0,0.98574835062,-0.99028390646,13,13,126.272766113,28.8655986786,2,2,25.0481109619,45.61170578,184.014923096,4,3,8,2
65271,-1,-1,1,1,0,0,0.919217407703,0.729910314083,13,13,101.380088806,23.5532283783,2,2,39.2654647827,34.5172309875,131.5519104,2,1,5,2
65279,1,1,1,1,0,0,0.0255653057247,0.975851535797,-13,-13,30.9396648407,21.0979862213,2,2,151.008850098,201.822021484,18.199508667,4,2,9,2
65802,-1,-1,1,1,0,0,0.978265762329,0.974353671074,13,13,100.92767334,93.4236373901,2,2,90.6395339966,69.6708068848,277.595489502,1,1,8,2
65044,-1,-1,1,1,0,0,0.963540971279,0.868505418301,13,13,89.8696670532,22.5186882019,2,2,54.2055969238,40.156627655,30.0453987122,1,1,7,2
73723,1,1,1,1,0,0,0.845499873161,0.978100895882,-13,-13,54.8509216309,43.6731491089,2,2,88.6748199463,38.4581642151,12.4951581955,3,3,4,4
148352,-1,-1,1,1,0,0,0.970583498478,0.958264827728,13,13,31.4538974762,30.4828567505,2,2,147.627639771,139.158370972,44.3388137817,2,0,4,3
107985,1,1,1,1,0,0,0.617799460888,-0.0595856979489,-13,-13,42.7444915771,39.8178520203,2,2,70.513885498,109.577217102,30.8772525787,2,2,4,2
140432,-1,-1,1,1,0,0,-0.88764166832,0.301823318005,13,13,26.3756771088,25.7168254852,2,2,57.3208656311,55.4878349304,21.3395900726,3,2,6,2
175321,-1,-1,1,1,0,0,0.961240172386,0.67629379034,13,13,146.349258423,53.7707176208,2,2,85.6281204224,231.85597229,67.995223999,2,0,3,2
172886,1,1,1,1,0,0,0.985996723175,0.97647768259,-13,-13,76.5872650146,26.8576526642,2,2,63.3870048523,79.3963699341,56.3525886536,3,0,6,2
30201,1,1,1,1,0,0,0.969601392746,-0.990218698978,-13,-13,52.6656951904,39.4148597717,2,2,112.75643158,147.586791992,50.7761573792,2,1,6,2
31549,1,1,1,1,0,0,0.740204691887,-0.9234598279,-13,-13,39.4105758667,20.4977588654,2,2,76.5915603638,186.4793396,19.9263935089,2,1,6,2
31597,1,1,1,1,0,0,0.913149178028,0.978991746902,-13,-13,21.4223308563,21.3083534241,2,2,59.5453300476,104.370811462,55.1429710388,3,1,4,2
95337,-1,-1,1,1,0,0,0.976656615734,0.797104120255,13,13,31.6221828461,23.2215003967,2,2,46.6634864807,45.9424972534,16.6359786987,3,2,5,3
95376,-1,-1,1,1,0,0,0.792740106583,0.84997433424,13,13,108.449333191,52.9269599915,2,2,23.3963260651,41.3529243469,29.0388259888,1,0,4,2
132503,-1,-1,1,1,0,0,0.98958081007,-0.00465399539098,13,13,57.2387123108,30.6160125732,2,2,126.352058411,116.627227783,88.1466445923,3,2,4,2
132584,1,1,1,1,0,0,0.97026860714,0.969617187977,-13,-13,185.887283325,93.8621292114,2,2,92.2453460693,54.6191520691,54.7855949402,3,2,5,3
149169,1,1,1,1,0,0,0.952453732491,0.982985973358,-13,-13,48.5212936401,48.3023490906,2,2,32.5745239258,53.21641922,173.762771606,1,1,2,2
135567,-1,-1,1,1,0,0,0.983313202858,0.957765758038,13,13,44.0443878174,20.3781414032,2,2,112.54372406,120.056282043,36.9416046143,0,0,5,2
143513,1,1,1,1,0,0,0.938990652561,0.951984882355,-13,-13,52.5173225403,49.9841957092,2,2,115.289253235,84.6752700806,89.6351623535,2,2,3,2
158279,-1,-1,1,1,0,0,0.990327060223,-0.682609021664,13,13,79.9856643677,23.95703125,2,2,76.6389389038,113.369651794,89.6453018188,3,1,5,2
37881,1,1,1,1,0,0,0.981986522675,0.916419267654,-13,-13,136.151473999,63.4816436768,2,2,22.5529384613,22.0149250031,92.4268493652,1,0,6,3
37897,-1,-1,1,1,0,0,0.93795144558,-0.976044893265,13,13,33.6779594421,30.4064064026,2,2,8.5175075531,36.3663749695,79.8605270386,1,1,7,2
107572,1,1,1,1,0,0,0.985586702824,0.932605922222,-13,-13,137.113586426,26.2793045044,2,2,111.783966064,64.4909210205,134.005889893,2,1,4,2
93184,1,1,1,1,0,0,-0.604405522346,0.986247777939,-13,-13,116.147293091,56.9669647217,2,2,124.050369263,121.537239075,72.8572235107,1,1,2,3
50594,-1,-1,1,1,0,0,0.966538250446,-0.47006931901,13,13,209.499572754,22.576593399,2,2,224.667266846,220.715255737,144.220962524,2,2,4,2
145277,-1,-1,1,1,0,0,0.921818196774,0.963567197323,13,13,31.7955989838,27.9485778809,2,2,72.0597076416,78.1828842163,14.3592681885,1,1,4,3
73106,-1,-1,1,1,0,0,0.31415066123,0.499299943447,13,13,54.5135231018,43.9802742004,2,2,35.572353363,42.1428756714,54.675819397,2,1,6,2
118576,1,1,1,1,0,0,0.927256524563,0.96116489172,-13,-13,72.8105316162,31.8962497711,2,2,52.86743927,11.0830774307,89.709815979,2,2,4,2
91326,1,1,1,1,0,0,0.986640453339,0.903184115887,-13,-13,82.2229919434,26.5588169098,2,2,153.148452759,188.728546143,84.0914840698,2,1,2,2
84348,1,1,1,1,0,0,0.982631444931,0.895609021187,-13,-13,34.9141349792,21.0492725372,2,2,44.4261550903,53.643611908,37.5220222473,1,1,4,2
84366,-1,-1,1,1,0,0,0.972700953484,0.811084389687,13,13,40.1244697571,32.0425071716,2,2,197.874450684,167.186447144,73.8039627075,2,1,7,2
137365,1,1,1,1,0,0,0.981025397778,0.535307466984,-13,-13,119.379760742,35.4565124512,2,2,149.816650391,100.347770691,38.2287254333,3,0,6,2
139470,1,1,1,1,0,0,0.95718228817,0.957419574261,-13,-13,67.7235794067,25.3490390778,2,2,57.2574462891,63.5445251465,68.4415435791,5,2,7,2
94036,1,1,1,1,0,0,0.961496889591,0.781762778759,-13,-13,82.6548843384,55.1153144836,2,2,198.775970459,156.480697632,170.208023071,3,3,5,2
121236,-1,-1,1,1,0,0,0.979825437069,-0.933315098286,13,13,82.1789703369,22.2923145294,2,2,33.7645454407,39.927772522,26.1855545044,2,2,5,2
121244,1,1,1,1,0,0,0.934226691723,0.888868570328,-13,-13,57.761089325,40.6982574463,2,2,42.5136108398,122.209739685,84.2096939087,4,2,5,2
121298,-1,-1,1,1,0,0,0.972177565098,0.984931409359,13,13,67.3439254761,46.6812858582,2,2,79.2070236206,95.7511520386,87.6775054932,1,1,4,2
150851,1,1,1,1,0,0,0.922272264957,0.98461163044,-13,-13,39.9092788696,23.1411590576,2,2,151.716934204,144.668579102,10.8245849609,3,0,4,3
135697,-1,-1,1,1,0,0,0.82432281971,0.860163152218,13,13,178.976654053,37.8435554504,2,2,161.80078125,136.062332153,179.130661011,3,1,4,2
137433,1,1,1,1,0,0,0.957571208477,0.63564068079,-13,-13,67.1490478516,21.4931621552,2,2,52.5328063965,18.5568065643,114.603111267,3,2,4,2
152729,1,1,1,1,0,0,0.948060870171,0.78497171402,-13,-13,76.5267944336,55.7641372681,2,2,162.937286377,239.387420654,114.693695068,2,1,7,2
148739,-1,-1,1,1,0,1,0.924415230751,0.828446090221,13,13,69.8522033691,31.3270740509,2,2,96.4226989746,65.7258071899,60.8847999573,2,1,6,2
