evt LepGood1_charge LepGood2_charge LepGood1_convVeto LepGood2_convVeto LepGood1_lostHits LepGood2_lostHits LepGood1_mvaTTH LepGood2_mvaTTH LepGood1_pdgId LepGood2_pdgId LepGood1_pt LepGood2_pt LepGood1_tightCharge LepGood2_tightCharge met_pt mhtJet25 minMllAFAS nBJetLoose25 nBJetMedium25 nJet25 nLepGood10
171206 1 1 1 1 0 0 0.878195166588 0.927658498287 -13 -13 39.3372879028 33.735534668 2 2 40.5594902039 23.4457874298 10.6523141861 1 1 4 3
192836 -1 -1 1 1 0 0 0.929249942303 -0.784941732883 13 13 61.6256713867 7.90417337418 2 2 41.4403114319 97.4343566895 33.4431533813 3 2 6 1
192895 1 1 1 1 0 0 0.439083218575 -0.529906690121 -13 -13 14.7590618134 8.13044929504 2 2 95.9766693115 77.0753936768 24.2292289734 4 3 7 1
193218 1 1 1 1 0 0 -0.205691605806 0.147505030036 -13 -13 34.899597168 24.0238418579 2 2 130.228591919 202.876205444 45.7244720459 0 0 2 2
192412 -1 -1 1 1 0 0 0.98645567894 -0.955421805382 13 13 68.0109786987 17.9610366821 2 2 52.7861289978 85.6953735352 64.5477371216 2 2 5 2
5253 -1 -1 1 1 0 0 0.983585894108 0.973447203636 13 13 155.189071655 25.1747703552 2 2 85.8854980469 188.702331543 25.2033233643 2 1 5 3
5257 1 1 1 1 0 0 -0.967526853085 0.911565184593 -13 -13 21.9162197113 21.5249633789 2 2 108.717483521 85.6544570923 47.475151062 2 2 5 2
5283 1 1 1 1 0 0 0.975675225258 0.685444891453 -13 -13 93.6541824341 63.2472305298 2 2 21.3531551361 61.1888313293 137.360076904 0 0 5 2
12555 -1 -1 1 1 1 0 0.977064967155 -0.0144293559715 13 13 53.1864738464 29.4433250427 2 2 117.323730469 112.529693604 78.3098678589 3 0 3 2
7511 -1 -1 1 1 0 0 0.974819004536 0.610213875771 13 13 36.0212631226 14.3235750198 2 2 104.420181274 87.7653121948 68.6033172607 2 1 12 2
40074 1 1 1 1 0 0 -0.157584026456 0.41130644083 -13 -13 36.6997451782 11.4611501694 2 2 241.119644165 257.257751465 43.6002044678 2 1 5 2
80265 1 1 1 1 0 0 0.987262010574 0.942369639874 -13 -13 142.393325806 40.0346984863 2 2 154.392471313 203.829681396 10.4027910233 2 2 5 3
80266 1 1 1 1 0 0 0.954842031002 0.871703445911 -13 -13 24.0574359894 7.964179039 2 2 72.6025390625 46.3932762146 34.0096855164 3 2 6 1
66521 1 1 1 1 0 0 0.950008928776 -0.910460829735 -13 -13 37.8192481995 12.2596263885 2 2 201.31539917 167.391616821 44.4581680298 2 1 6 2
66590 -1 -1 1 1 0 0 0.965491235256 0.964560031891 13 13 27.9690818787 22.9998283386 2 2 59.8475189209 92.7770462036 25.1747398376 2 2 5 2
79441 -1 -1 1 1 0 0 0.98850029707 -0.971600353718 13 13 77.9944000244 17.6023464203 2 2 172.769805908 139.20854187 40.5177459717 3 2 5 2
128937 -1 -1 1 1 0 0 0.946630895138 0.987367749214 13 13 61.2013702393 54.7271690369 2 2 38.9112167358 35.7395820618 73.0919799805 3 1 5 2
128972 1 1 1 1 0 0 0.976625621319 0.809457600117 -13 -13 74.7839508057 48.5605430603 2 2 92.9951248169 68.4883270264 80.7032699585 2 2 2 3
92898 -1 -1 1 1 0 0 0.978262543678 0.974794387817 13 13 160.661895752 39.3590507507 2 2 79.7766799927 67.0927429199 150.287017822 2 0 4 2
111187 1 1 1 1 0 0 0.776463031769 0.934267282486 -13 -13 172.549118042 23.4975280762 2 2 127.934196472 102.666770935 123.160728455 2 2 3 2
138516 1 1 1 1 0 0 0.988714158535 0.988364756107 -13 -13 86.1198196411 40.6549758911 2 2 19.0865783691 28.1401233673 113.086555481 3 2 6 2
134825 -1 -1 1 1 0 0 0.86769837141 -0.0948360487819 13 13 18.896654129 9.29703807831 2 2 225.797958374 275.432922363 9.69885921478 4 3 7 1
145335 -1 -1 1 1 0 0 0.925821244717 0.982219159603 13 13 46.1369934082 25.3520793915 2 2 99.928062439 85.9259109497 27.2010269165 1 0 6 2
139315 -1 -1 1 1 0 0 0.874362468719 0.514695763588 13 13 50.9580917358 48.2930488586 2 2 119.649719238 37.2099761963 62.8932533264 2 1 5 2
171752 1 1 1 1 0 0 0.983826458454 0.95781904459 -13 -13 105.305656433 62.0648918152 2 2 44.4355583191 118.159805298 8.23876857758 1 1 5 3
175856 1 1 1 1 0 0 0.944618463516 -0.650699973106 -13 -13 214.45892334 5.54715776443 2 2 62.0085144043 61.0639305115 26.0652751923 4 3 8 1
175883 -1 -1 1 1 0 0 0.978446185589 -0.981608271599 13 13 79.1909179688 40.2219810486 2 2 27.8707370758 55.7256317139 33.6250991821 3 2 4 3
178439 -1 -1 1 1 0 0 0.704483091831 -0.632255256176 13 13 35.6524200439 5.18252897263 2 2 84.2628936768 110.284675598 25.9336433411 2 1 4 1
178459 1 1 1 1 0 0 0.977185547352 0.977432549 -13 -13 102.760917664 66.1923751831 2 2 112.671257019 100.282875061 54.9276847839 3 1 5 3
178475 1 1 1 1 0 0 -0.969899117947 -0.656655550003 -13 -13 107.360740662 17.1150627136 2 2 30.573343277 205.032058716 39.7364883423 1 1 5 2
6761 -1 -1 1 1 0 0 0.866691768169 0.964080810547 13 13 36.6585693359 32.1798095703 2 2 24.0453739166 48.0985450745 13.6563034058 2 0 3 3
20742 -1 -1 1 1 0 0 0.976673901081 0.971390902996 13 13 62.719707489 35.4049758911 2 2 24.8875102997 6.6512298584 53.1533813477 2 1 5 2
24329 1 1 1 1 0 0 0.984263062477 0.93683552742 -13 -13 53.3248023987 28.2160968781 2 2 102.389099121 148.43359375 24.306936264 2 1 6 2
29910 -1 -1 1 1 0 0 0.988057553768 -0.263070195913 13 13 72.6987915039 8.26294231415 2 2 17.7636146545 71.3501663208 67.9615783691 3 2 4 1
30748 -1 -1 1 1 0 1 0.933771967888 0.979517936707 13 13 90.0397567749 37.1488838196 2 2 27.0903606415 30.3915100098 135.444869995 1 0 3 2
70521 -1 -1 1 1 0 0 0.654964566231 0.436553478241 13 13 10.0531902313 8.40037155151 2 2 114.028213501 103.068450928 21.0965080261 2 2 6 1
96059 1 1 1 1 0 0 0.979293823242 -0.953370392323 -13 -13 46.3143348694 34.9469146729 2 2 50.5422592163 61.1391410828 36.510017395 4 3 6 2
96085 -1 -1 1 1 0 0 -0.988702595234 0.968952298164 13 13 29.4954471588 23.093044281 2 2 111.816696167 58.3719291687 53.876411438 4 3 8 2
89620 -1 -1 1 1 0 0 0.117908015847 0.933863401413 13 13 33.0250663757 16.4601020813 2 2 187.728210449 167.156600952 55.4902801514 2 1 7 2
75372 -1 -1 1 1 0 0 0.953717470169 0.871281266212 13 13 54.5838241577 21.729850769 2 2 109.729705811 89.5767593384 22.7477455139 2 0 6 2
82982 -1 -1 1 1 0 0 0.97817915678 -0.721781373024 13 13 19.6261024475 5.08894538879 2 2 252.085464478 249.383682251 33.5200309753 2 0 4 1
156610 -1 -1 1 1 0 0 0.97951990366 -0.930460512638 13 13 33.2434959412 29.5622730255 2 2 60.1813659668 73.9247970581 36.2934112549 2 2 3 3
156935 -1 -1 1 1 0 0 0.476607769728 0.348265826702 13 13 14.4832668304 9.51595878601 2 2 132.748886108 113.557647705 23.105260849 2 1 3 1
149702 1 1 1 1 0 0 0.986704826355 -0.89813876152 -13 -13 76.3376235962 7.20562744141 2 2 138.958114624 152.133071899 32.2527618408 4 3 6 1
197926 -1 -1 1 1 0 0 0.988268494606 0.454648911953 13 13 97.6237792969 15.4252586365 2 2 36.9247322083 92.8202056885 54.2075233459 1 1 2 2
191247 1 1 1 1 0 0 0.986704826355 -0.858722388744 -13 -13 53.6597709656 9.41452217102 2 2 150.647598267 109.273963928 53.2224731445 3 3 5 1
198505 -1 -1 1 1 0 0 0.935081779957 -0.610224127769 13 13 20.8820724487 7.39525127411 2 2 104.394638062 146.003128052 8.78548049927 3 3 5 1
198565 1 1 1 1 0 0 0.972738862038 0.928369581699 -13 -13 30.1895332336 21.2745914459 2 2 48.1612358093 100.184074402 38.5741577148 2 1 3 2
198578 1 1 1 1 0 0 0.949422001839 -0.801192224026 -13 -13 124.750923157 61.9573326111 2 2 94.6606140137 116.158203125 9.85502529144 2 2 4 3
198636 -1 -1 1 1 0 0 0.981136143208 -0.855199098587 13 13 38.5023651123 16.3018722534 2 2 36.35313797 58.9824256897 37.1640548706 1 0 5 2
198666 1 1 1 1 0 0 0.892939686775 -0.872195482254 -13 -13 66.7490997314 6.16822528839 2 2 56.5240592957 292.469604492 16.1680202484 2 2 4 1
198700 -1 -1 1 1 0 0 0.52445936203 0.280343025923 13 13 12.5310373306 11.7019910812 2 2 15.3361387253 42.2379112244 11.646903038 2 2 4 2
195086 1 1 1 1 0 0 0.968994259834 0.901042819023 -13 -13 69.8803710938 41.7485961914 2 2 198.199005127 229.529663086 115.818771362 3 2 5 2
199029 1 1 1 1 0 0 0.738219738007 -0.96477752924 -13 -13 82.608833313 19.3990573883 2 2 144.490966797 159.761550903 60.7653427124 1 1 2 2
199079 1 1 1 1 0 0 0.372942149639 0.988946855068 -13 -13 52.5064735413 38.3382339478 2 2 130.125411987 103.422813416 85.9875335693 4 1 6 2
199084 -1 -1 1 1 0 0 0.934036493301 -0.44587624073 13 13 94.1164855957 15.7161483765 2 2 123.087257385 55.3503913879 114.442451477 1 0 3 2
8012 -1 -1 1 1 0 0 -0.432440131903 0.90740352869 13 13 62.1130561829 28.0163154602 2 2 48.9843063354 129.894485474 16.2898349762 1 1 4 4
15712 -1 -1 1 1 0 0 0.61364287138 0.409791201353 13 13 17.0890712738 9.12805080414 2 2 149.410232544 166.576675415 35.2795219421 2 2 5 1
28046 -1 -1 1 1 0 0 0.98574835062 -0.99028390646 13 13 126.272766113 28.8655986786 2 2 25.0481109619 45.61170578 184.014923096 4 3 8 2
28059 -1 -1 1 1 0 0 0.841494083405 0.697392106056 13 13 22.0370178223 15.3451652527 2 2 124.156784058 86.142326355 48.4223480225 2 1 6 2
93819 1 1 1 1 0 0 -0.500455141068 0.790853917599 -13 -13 44.0991134644 18.64544487 2 2 70.4447937012 219.484558105 68.1585845947 2 1 5 2
93892 -1 -1 1 1 0 0 0.174861222506 -0.433212071657 13 13 38.8813896179 12.5421075821 2 2 76.1195602417 147.493759155 106.506034851 1 1 5 2
65271 -1 -1 1 1 0 0 0.919217407703 0.729910314083 13 13 101.380088806 23.5532283783 2 2 39.2654647827 34.5172309875 131.5519104 2 1 5 2
65279 1 1 1 1 0 0 0.0255653057247 0.975851535797 -13 -13 30.9396648407 21.0979862213 2 2 151.008850098 201.822021484 18.199508667 4 2 9 2
65802 -1 -1 1 1 0 0 0.978265762329 0.974353671074 13 13 100.92767334 93.4236373901 2 2 90.6395339966 69.6708068848 277.595489502 1 1 8 2
65044 -1 -1 1 1 0 0 0.963540971279 0.868505418301 13 13 89.8696670532 22.5186882019 2 2 54.2055969238 40.156627655 30.0453987122 1 1 7 2
65055 1 1 1 1 0 0 0.938797473907 0.704145610332 -13 -13 20.7304992676 19.878112793 2 2 92.9253997803 30.249830246 70.3851470947 2 2 4 2
65118 1 1 1 1 0 1 0.842494547367 0.780987620354 -13 -13 14.0040445328 13.6479787827 2 2 33.7810020447 45.7998847961 5.1539812088 2 0 3 2
73723 1 1 1 1 0 0 0.845499873161 0.978100895882 -13 -13 54.8509216309 43.6731491089 2 2 88.6748199463 38.4581642151 12.4951581955 3 3 4 4
148327 1 1 1 1 0 0 0.987121403217 -0.702947676182 -13 -13 88.3159179688 7.20142889023 2 2 67.041519165 67.4491500854 45.0519218445 2 2 6 1
148352 -1 -1 1 1 0 0 0.970583498478 0.958264827728 13 13 31.4538974762 30.4828567505 2 2 147.627639771 139.158370972 44.3388137817 2 0 4 3
107973 1 1 1 1 0 0 0.968822538853 -0.0226099472493 -13 -13 29.665397644 9.08611965179 2 2 33.208190918 40.7494812012 61.9633369446 3 2 9 1
107985 1 1 1 1 0 0 0.617799460888 -0.0595856979489 -13 -13 42.7444915771 39.8178520203 2 2 70.513885498 109.577217102 30.8772525787 2 2 4 2
140432 -1 -1 1 1 0 0 -0.88764166832 0.301823318005 13 13 26.3756771088 25.7168254852 2 2 57.3208656311 55.4878349304 21.3395900726 3 2 6 2
141673 1 1 1 1 0 0 0.89431989193 -0.83135843277 -13 -13 50.9200592041 7.05263948441 2 2 248.372848511 154.991073608 44.1106452942 1 1 7 1
173679 -1 -1 1 1 0 0 0.469161748886 0.92833083868 13 13 44.9198875427 16.4099407196 2 2 80.8223876953 262.305023193 64.2118835449 3 1 7 2
175321 -1 -1 1 1 0 0 0.961240172386 0.67629379034 13 13 146.349258423 53.7707176208 2 2 85.6281204224 231.85597229 67.995223999 2 0 3 2
172886 1 1 1 1 0 0 0.985996723175 0.97647768259 -13 -13 76.5872650146 26.8576526642 2 2 63.3870048523 79.3963699341 56.3525886536 3 0 6 2
172900 -1 -1 1 1 0 0 0.982686936855 0.580862164497 13 13 34.2765197754 11.5969600677 2 2 195.933731079 216.129852295 52.5822753906 1 0 5 2
12195 -1 -1 1 1 0 0 0.978599786758 -0.571530401707 13 13 83.2161026001 7.67871046066 2 2 257.41519165 291.565032959 38.5149497986 5 2 6 1
12197 1 1 1 1 0 1 0.96512812376 -0.822016060352 -13 -13 33.4278450012 12.9061765671 2 2 153.676116943 127.06893158 46.0805549622 3 1 3 2
29475 1 1 1 1 0 0 0.973156869411 0.808274447918 -13 -13 51.5169677734 14.1172657013 2 2 63.9617500305 42.6905593872 89.6339645386 3 2 6 2
44377 1 1 1 1 0 0 0.983516037464 -0.804685890675 -13 -13 62.106754303 16.9983959198 2 2 55.671875 146.696426392 81.6174468994 2 1 3 2
51982 1 1 1 1 0 0 0.978399038315 0.206804394722 -13 -13 105.801704407 11.0571279526 2 2 48.1674728394 18.2979106903 121.969184875 6 3 10 2
68755 -1 -1 1 1 0 0 0.971595346928 -0.121133029461 13 13 48.6912651062 17.6390991211 2 2 97.392578125 208.899963379 37.7698135376 2 2 5 2
68788 -1 -1 1 1 0 0 0.942009270191 0.691317498684 13 13 27.7793178558 10.4203767776 2 2 82.8327102661 80.1498413086 39.4032554626 0 0 4 2
70112 1 1 1 1 0 0 0.946133673191 -0.192251324654 -13 -13 19.9947910309 7.60759782791 2 2 106.154663086 101.156089783 24.4256839752 4 3 7 1
70152 1 1 1 1 0 0 0.958757579327 0.962368071079 -13 -13 22.7774372101 18.9037761688 2 2 122.561759949 68.4698791504 21.573091507 0 0 1 2
18811 -1 -1 1 1 0 0 0.987362504005 -0.970144152641 13 13 39.8307037354 15.3815841675 2 2 128.252029419 65.9751434326 91.5057907104 2 1 2 2
18899 1 1 1 1 0 0 0.863437592983 -0.880047857761 -13 -13 38.8675498962 7.00877952576 2 2 33.0449142456 18.0875682831 13.6607675552 3 1 7 1
26331 1 1 1 1 0 0 0.833307147026 0.845739781857 -13 -13 32.3530273438 15.3896684647 2 2 88.9228668213 85.2509307861 15.5926866531 3 1 4 2
26391 1 1 1 1 0 0 0.82535982132 0.79144769907 -13 -13 32.448589325 17.1834468842 2 2 87.9967422485 73.9648666382 59.5645561218 2 2 4 2
30201 1 1 1 1 0 0 0.969601392746 -0.990218698978 -13 -13 52.6656951904 39.4148597717 2 2 112.75643158 147.586791992 50.7761573792 2 1 6 2
31549 1 1 1 1 0 0 0.740204691887 -0.9234598279 -13 -13 39.4105758667 20.4977588654 2 2 76.5915603638 186.4793396 19.9263935089 2 1 6 2
31597 1 1 1 1 0 0 0.913149178028 0.978991746902 -13 -13 21.4223308563 21.3083534241 2 2 59.5453300476 104.370811462 55.1429710388 3 1 4 2
95337 -1 -1 1 1 0 0 0.976656615734 0.797104120255 13 13 31.6221828461 23.2215003967 2 2 46.6634864807 45.9424972534 16.6359786987 3 2 5 3
95376 -1 -1 1 1 0 0 0.792740106583 0.84997433424 13 13 108.449333191 52.9269599915 2 2 23.3963260651 41.3529243469 29.0388259888 1 0 4 2
132503 -1 -1 1 1 0 0 0.98958081007 -0.00465399539098 13 13 57.2387123108 30.6160125732 2 2 126.352058411 116.627227783 88.1466445923 3 2 4 2
132584 1 1 1 1 0 0 0.97026860714 0.969617187977 -13 -13 185.887283325 93.8621292114 2 2 92.2453460693 54.6191520691 54.7855949402 3 2 5 3
149149 1 1 1 1 0 0 0.971052646637 -0.300707399845 -13 -13 56.2923583984 16.3052940369 2 2 95.5611038208 130.196029663 102.122917175 2 2 5 2
149169 1 1 1 1 0 0 0.952453732491 0.982985973358 -13 -13 48.5212936401 48.3023490906 2 2 32.5745239258 53.21641922 173.762771606 1 1 2 2
135562 -1 -1 1 1 0 0 0.985504567623 0.907097637653 13 13 34.1911277771 13.7048139572 2 2 41.6174926758 51.2468299866 44.9533157349 1 1 4 2
135567 -1 -1 1 1 0 0 0.983313202858 0.957765758038 13 13 44.0443878174 20.3781414032 2 2 112.54372406 120.056282043 36.9416046143 0 0 5 2
143513 1 1 1 1 0 0 0.938990652561 0.951984882355 -13 -13 52.5173225403 49.9841957092 2 2 115.289253235 84.6752700806 89.6351623535 2 2 3 2
158279 -1 -1 1 1 0 0 0.990327060223 -0.682609021664 13 13 79.9856643677 23.95703125 2 2 76.6389389038 113.369651794 89.6453018188 3 1 5 2
37881 1 1 1 1 0 0 0.981986522675 0.916419267654 -13 -13 136.151473999 63.4816436768 2 2 22.5529384613 22.0149250031 92.4268493652 1 0 6 3
37897 -1 -1 1 1 0 0 0.93795144558 -0.976044893265 13 13 33.6779594421 30.4064064026 2 2 8.5175075531 36.3663749695 79.8605270386 1 1 7 2
107572 1 1 1 1 0 0 0.985586702824 0.932605922222 -13 -13 137.113586426 26.2793045044 2 2 111.783966064 64.4909210205 134.005889893 2 1 4 2
93184 1 1 1 1 0 0 -0.604405522346 0.986247777939 -13 -13 116.147293091 56.9669647217 2 2 124.050369263 121.537239075 72.8572235107 1 1 2 3
50594 -1 -1 1 1 0 0 0.966538250446 -0.47006931901 13 13 209.499572754 22.576593399 2 2 224.667266846 220.715255737 144.220962524 2 2 4 2
145277 -1 -1 1 1 0 0 0.921818196774 0.963567197323 13 13 31.7955989838 27.9485778809 2 2 72.0597076416 78.1828842163 14.3592681885 1 1 4 3
